@relation Untagged_new_PUL-weka.filters.unsupervised.attribute.Remove-R1

@attribute character_count numeric
@attribute word_count numeric
@attribute sentence_count numeric
@attribute word_length numeric
@attribute sentence_length numeric
@attribute paragraph_count numeric
@attribute paragraph_length numeric
@attribute longest_word_length numeric
@attribute longest_sentence_length numeric
@attribute shortest_sentence_length numeric
@attribute long_sentence_rate numeric
@attribute short_sentence_rate numeric
@attribute section_count numeric
@attribute subsection_count numeric
@attribute heading_count numeric
@attribute section_nesting numeric
@attribute subsection_nesting numeric
@attribute lead_length numeric
@attribute lead_rate numeric
@attribute link_count numeric
@attribute image_count numeric
@attribute table_count numeric
@attribute reference_unique numeric
@attribute reference_count numeric
@attribute image_rate numeric
@attribute link_rate numeric
@attribute reference_section_rate numeric
@attribute reference_word_rate numeric
@attribute reference_ratio numeric
@attribute maxSubSectionLength numeric
@attribute minSubSectionLength numeric
@attribute totalWordsInSubsections numeric
@attribute AverageWordsInSubSections numeric
@attribute Sub_SubSectionCount numeric
@attribute maxSub_SubSectionLength numeric
@attribute minSub_SubSectionLength numeric
@attribute totalWordsInSub_Subsections numeric
@attribute AverageWordsInSub_SubSections numeric
@attribute Templates_count numeric
@attribute referenceSectionsCount numeric
@attribute mandatorySectionsCount numeric
@attribute related_page_count numeric
@attribute class_label {Refimprove,untagged}

@data
1488,295,10,5.04407,29.5,7,1.42857,15,234,4,0.9,0.1,6,0,6,0,0,26,8.813559,30,0,1,3,3,0,10.169492,0.5,0.010169,0.026919,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
1169,240,9,4.87083,26.6667,3,3,13,222,42,1,0,2,0,2,0,0,209,87.083333,15,1,0,0,0,0.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,untagged
2579,491,14,5.25255,35.0714,7,2,19,323,32,1,0,4,1,5,0.25,0,55,11.201629,29,0,0,3,4,0,5.906314,0.8,0.008147,0.021565,244,244,244,244,0,0,0,0,0,1,1,2,1,untagged
3154,619,24,5.09532,25.7917,10,2.4,17,276,29,0.958333,0,2,3,5,1.5,0,66,10.662359,25,0,1,0,0,0,4.038772,0,0,0,82,37,119,39.6667,0,0,0,0,0,4,0,0,0,untagged
10251,1957,87,5.23812,22.4943,42,2.07143,21,554,2,0.885057,0.068965,9,4,13,0.444444,0,87,4.44558,195,17,2,22,28,1.888889,9.964231,2.153846,0.014308,0.037873,576,162,1451,362.75,0,0,0,0,0,14,1,3,2,untagged
2662,470,15,5.66383,31.3333,15,1,20,449,52,1,0,5,0,5,0,0,28,5.957447,30,0,0,2,3,0,6.382979,0.6,0.006383,0.016896,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
1691,311,8,5.4373,38.875,4,2,17,347,67,1,0,1,0,1,0,0,310,99.678457,28,0,0,2,2,0,9.003215,2,0.006431,0.017023,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
5815,1252,57,4.64457,21.9649,22,2.59091,17,352,0,0.859649,0.140351,4,2,6,0.5,0,126,10.063898,37,0,0,2,2,0,2.955272,0.333333,0.001597,0.004229,439,286,725,362.5,0,0,0,0,0,3,1,1,0,untagged
4561,914,38,4.99015,24.0526,15,2.53333,16,301,29,0.973684,0,7,0,7,0,0,29,3.172867,72,0,2,4,4,0,7.877462,0.571429,0.004376,0.011585,0,0,0,0,0,0,0,0,0,10,1,2,1,untagged
1162,216,16,5.37963,13.5,9,1.77778,17,244,12,0.625,0.1875,5,0,5,0,0,14,6.481481,15,4,0,0,0,0.8,6.944444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,untagged
2514,474,20,5.3038,23.7,6,3.33333,16,255,51,1,0,6,2,8,0.333333,0,15,3.164557,41,0,0,1,1,0,8.649789,0.125,0.00211,0.005585,44,42,86,43,0,0,0,0,0,5,1,3,2,untagged
1341,256,11,5.23828,23.2727,5,2.2,15,257,78,1,0,2,0,2,0,0,195,76.171875,10,1,0,0,0,0.5,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,untagged
7055,1395,52,5.05735,26.8269,36,1.44444,15,385,5,0.730769,0.153846,10,0,10,0,0,74,5.304659,97,0,0,0,0,0,6.953405,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,untagged
1483,290,13,5.11379,22.3077,8,1.625,16,294,57,1,0,1,0,1,0,0,289,99.655172,86,0,0,27,27,0,29.655172,27,0.093103,0.24645,0,0,0,0,0,0,0,0,0,6,1,1,0,untagged
1467,307,11,4.7785,27.9091,4,2.75,14,314,4,0.909091,0.090909,3,0,3,0,0,41,13.355049,24,0,0,11,11,0,7.81759,3.666667,0.035831,0.094846,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
3782,815,20,4.64049,40.75,8,2.5,14,542,95,1,0,4,0,4,0,0,187,22.944785,74,2,0,0,0,0.5,9.079755,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,untagged
3475,675,37,5.14815,18.2432,32,1.15625,19,228,6,0.810811,0.081081,6,1,7,0.166667,0,267,39.555556,208,5,0,11,11,0.833333,30.814815,1.571429,0.016296,0.043137,235,235,235,235,0,0,0,0,0,2,1,2,1,untagged
4555,944,35,4.82521,26.9714,11,3.18182,16,446,56,1,0,6,0,6,0,0,139,14.724576,85,0,0,2,2,0,9.004237,0.333333,0.002119,0.005608,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
2632,538,19,4.89219,28.3158,12,1.58333,15,312,3,0.789474,0.105263,2,0,2,0,0,157,29.182156,67,2,0,0,0,1,12.453532,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,untagged
5424,1084,46,5.00369,23.5652,20,2.3,14,474,0,0.782609,0.173913,4,3,10,0.75,1,96,8.856089,63,2,0,14,14,0.5,5.811808,1.4,0.012915,0.034187,600,67,763,254.333,3,320,96,512,170.667,5,2,3,1,untagged
1296,239,16,5.42259,14.9375,8,2,15,200,36,1,0,5,1,6,0.2,0,15,6.276151,25,4,0,0,0,0.8,10.460251,0,0,0,48,48,48,48,0,0,0,0,0,2,0,1,1,untagged
1107,209,9,5.29665,23.2222,6,1.5,16,311,2,0.777778,0.111111,2,0,2,0,0,125,59.808612,34,0,0,0,0,0,16.267943,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,untagged
2026,408,32,4.96569,12.75,8,4,20,327,1,0.40625,0.5,2,0,2,0,0,405,99.264706,33,0,0,1,1,0,8.088235,0.5,0.002451,0.006488,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1978,416,16,4.75481,26,10,1.6,14,273,27,0.9375,0,4,6,10,1.5,0,53,12.740385,90,0,0,1,1,0,21.634615,0.1,0.002404,0.006363,136,0,342,57,0,0,0,0,0,9,1,2,1,untagged
4255,629,7,6.76471,89.8571,3,2.33333,44,31,0,0.142857,0.571429,13,3,16,0.230769,0,0,0,238,2,0,0,0,0.153846,37.837838,0,0,0,98,0,156,52,0,0,0,0,0,2,0,0,0,untagged
885,173,8,5.11561,21.625,6,1.33333,15,108,46,1,0,0,3,3,0,0,60,34.682081,6,0,0,0,0,0,3.468208,0,0,0,53,28,81,27,0,0,0,0,0,1,0,0,0,untagged
2696,505,24,5.33861,21.0417,12,2,16,303,10,0.875,0.041667,7,2,9,0.285714,0,38,7.524752,183,0,0,5,6,0,36.237624,0.666667,0.011881,0.03145,0,0,0,0,0,0,0,0,0,8,2,3,1,untagged
1549,323,27,4.79567,11.963,6,4.5,16,384,1,0.555556,0.37037,3,0,3,0,0,316,97.832817,33,2,0,4,4,0.666667,10.216718,1.333333,0.012384,0.032781,0,0,0,0,0,0,0,0,0,3,1,3,2,untagged
14362,3355,481,4.28077,6.97505,445,1.0809,15,516,0,0.081081,0.910603,3,9,12,3,0,52,1.549925,97,0,0,1,1,0,2.891207,0.083333,0.000298,0.000789,946,19,3262,362.444,0,0,0,0,0,4,1,1,0,untagged
1093,216,16,5.06019,13.5,6,2.66667,14,122,1,0.5625,0.3125,5,5,10,1,0,44,20.37037,51,3,0,0,0,0.6,23.611111,0,0,0,40,1,65,13,0,0,0,0,0,8,1,2,1,untagged
981,204,7,4.80882,29.1429,5,1.4,15,250,2,0.857143,0.142857,2,1,3,0.5,0,143,70.098039,24,1,0,3,3,0.5,11.764706,1,0.014706,0.038927,28,28,28,28,0,0,0,0,0,3,1,1,0,untagged
3079,638,44,4.82602,14.5,40,1.1,19,154,1,0.840909,0.045455,4,1,5,0.25,0,0,0,102,0,0,0,0,0,15.987461,0,0,0,123,123,123,123,0,0,0,0,0,1,0,0,0,untagged
1887,373,21,5.05898,17.7619,9,2.33333,15,282,13,0.952381,0.047619,6,0,6,0,0,33,8.847185,48,1,0,10,10,0.166667,12.868633,1.666667,0.02681,0.070967,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1108,223,12,4.96861,18.5833,5,2.4,15,173,61,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5.381166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2792,631,21,4.42472,30.0476,9,2.33333,15,191,1,0.904762,0.047619,3,0,3,0,0,146,23.137876,38,0,0,1,1,0,6.022187,0.333333,0.001585,0.004195,0,0,0,0,0,0,0,0,0,6,1,1,0,untagged
4051,760,50,5.33026,15.2,31,1.6129,20,226,11,0.8,0.02,6,2,8,0.333333,0,129,16.973684,49,0,0,1,1,0,6.447368,0.125,0.001316,0.003483,126,116,242,121,0,0,0,0,0,4,1,1,0,untagged
3986,733,37,5.43793,19.8108,18,2.05556,18,329,1,0.810811,0.135135,5,0,5,0,0,109,14.870396,38,0,0,1,1,0,5.184175,0.2,0.001364,0.003611,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
1666,352,16,4.73295,22,5,3.2,17,258,66,1,0,2,0,2,0,0,56,15.909091,36,1,0,0,0,0.5,10.227273,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,untagged
5639,1210,54,4.66033,22.4074,8,6.75,17,276,0,0.888889,0.092593,2,0,2,0,0,106,8.760331,3,0,0,0,0,0,0.247934,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
1776,335,13,5.30149,25.7692,7,1.85714,41,482,0,0.692308,0.307692,4,0,4,0,0,95,28.358209,19,0,0,0,0,0,5.671642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
983,181,8,5.43094,22.625,3,2.66667,15,300,88,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8.839779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
3493,726,10,4.81129,72.6,4,2.5,16,233,2,0.7,0.1,4,0,4,0,0,184,25.344353,20,0,0,0,0,0,2.754821,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
1971,415,9,4.7494,46.1111,5,1.8,12,238,40,1,0,2,6,8,3,0,58,13.975904,78,1,6,0,0,0.5,18.795181,0,0,0,77,34,299,49.8333,0,0,0,0,0,1,0,1,1,untagged
3050,515,110,5.92233,4.68182,18,6.11111,16,237,0,0.163636,0.627273,8,0,8,0,0,222,43.106796,55,2,0,20,20,0.25,10.679612,2.5,0.038835,0.102798,0,0,0,0,0,0,0,0,0,7,0,1,1,untagged
2067,421,19,4.90974,22.1579,8,2.375,19,231,15,0.947368,0.052632,3,2,5,0.666667,0,18,4.275534,50,2,0,0,0,0.666667,11.876485,0,0,0,201,63,264,132,0,0,0,0,0,2,0,1,1,untagged
6454,1185,70,5.44641,16.9286,32,2.1875,20,531,1,0.685714,0.285714,4,2,6,0.5,0,54,4.556962,14,0,0,22,22,0,1.181435,3.666667,0.018565,0.049144,472,54,526,263,0,0,0,0,0,6,1,1,0,untagged
11540,2235,89,5.16331,25.1124,18,4.94444,20,391,14,0.955056,0.033708,6,2,8,0.333333,0,28,1.252796,117,1,0,0,0,0.166667,5.234899,0,0,0,74,35,109,54.5,0,0,0,0,0,3,1,3,2,untagged
1093,223,13,4.90135,17.1538,6,2.16667,15,201,6,0.923077,0.076923,1,0,1,0,0,222,99.55157,23,1,0,6,6,1,10.313901,6,0.026906,0.071221,0,0,0,0,0,0,0,0,0,3,1,1,0,untagged
2009,401,20,5.00998,20.05,5,4,16,347,27,0.95,0,4,0,4,0,0,0,0,14,0,0,1,1,0,3.491272,0.25,0.002494,0.006601,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1144,231,13,4.95238,17.7692,5,2.6,14,263,2,0.692308,0.153846,2,0,2,0,0,184,79.65368,39,0,0,0,0,0,16.883117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
2657,538,27,4.93866,19.9259,11,2.45455,15,267,20,0.925926,0,1,0,1,0,0,58,10.780669,44,1,0,0,0,1,8.178439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2374,386,42,6.15026,9.19048,21,2,19,296,1,0.452381,0.214286,7,0,7,0,0,13,3.367876,39,0,0,5,6,0,10.103627,0.857143,0.015544,0.041146,0,0,0,0,0,0,0,0,0,4,0,1,1,untagged
1607,279,9,5.75986,31,4,2.25,17,205,25,0.888889,0,2,0,2,0,0,202,72.401434,35,2,0,0,0,1,12.544803,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,untagged
916,188,8,4.87234,23.5,2,4,15,276,17,0.875,0,2,0,2,0,0,177,94.148936,8,0,0,1,1,0,4.255319,0.5,0.005319,0.01408,0,0,0,0,0,0,0,0,0,5,0,0,0,untagged
1617,313,13,5.16613,24.0769,9,1.44444,15,306,47,1,0,1,0,1,0,0,312,99.680511,43,0,0,4,5,0,13.738019,5,0.015974,0.042285,0,0,0,0,0,0,0,0,0,2,1,1,0,untagged
2457,433,18,5.67436,24.0556,13,1.38462,18,280,39,1,0,6,0,6,0,0,41,9.468822,10,0,0,5,7,0,2.309469,1.166667,0.016166,0.042793,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
1533,306,11,5.0098,27.8182,7,1.57143,16,286,43,1,0,5,0,5,0,0,38,12.418301,35,0,1,1,1,0,11.437908,0.2,0.003268,0.008651,0,0,0,0,0,0,0,0,0,2,1,2,1,untagged
2665,570,37,4.67544,15.4054,18,2.05556,17,317,0,0.621622,0.324324,4,6,10,1.5,0,508,89.122807,223,11,1,0,0,2.75,39.122807,0,0,0,10,6,48,8,0,0,0,0,0,15,1,1,0,untagged
1373,244,65,5.62705,3.75385,12,5.41667,16,152,1,0.261538,0.584615,6,0,6,0,0,17,6.967213,51,0,0,1,1,0,20.901639,0.166667,0.004098,0.010849,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
922,163,10,5.65644,16.3,4,2.5,19,160,17,0.9,0,3,0,3,0,0,146,89.570552,47,1,0,2,2,0.333333,28.834356,0.666667,0.01227,0.032479,0,0,0,0,0,0,0,0,0,9,2,3,1,untagged
1198,201,9,5.9602,22.3333,4,2.25,15,353,7,0.555556,0.111111,3,0,3,0,0,147,73.134328,8,0,0,0,0,0,3.9801,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
1444,263,16,5.49049,16.4375,10,1.6,24,246,19,0.5,0,3,0,3,0,0,76,28.897338,103,3,0,0,0,1,39.163498,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,untagged
5096,1168,36,4.36301,32.4444,11,3.27273,14,440,27,0.972222,0,3,2,5,0.666667,0,116,9.931507,23,5,0,0,0,1.666667,1.969178,0,0,0,475,432,907,453.5,0,0,0,0,0,0,0,0,0,untagged
5118,1104,57,4.63587,19.3684,29,1.96552,20,228,7,0.894737,0.070175,6,4,10,0.666667,0,87,7.880435,83,1,0,3,3,0.166667,7.518116,0.3,0.002717,0.007193,345,53,674,168.5,0,0,0,0,0,7,1,3,2,untagged
942,183,9,5.14754,20.3333,4,2.25,15,262,6,0.777778,0.111111,1,0,1,0,0,155,84.699454,43,1,0,0,0,1,23.497268,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,untagged
1972,366,19,5.38798,19.2632,7,2.71429,14,246,2,0.894737,0.052632,7,0,7,0,0,36,9.836066,68,1,0,1,2,0.142857,18.579235,0.285714,0.005464,0.014465,0,0,0,0,0,0,0,0,0,4,1,3,2,untagged
1718,330,12,5.20606,27.5,3,4,17,454,69,1,0,3,0,3,0,0,329,99.69697,20,0,0,2,3,0,6.060606,1,0.009091,0.024064,0,0,0,0,0,0,0,0,0,0,1,1,0,untagged
5170,979,39,5.2809,25.1026,15,2.6,17,535,0,0.820513,0.102564,5,3,8,0.6,0,47,4.800817,52,0,0,12,14,0,5.311542,1.75,0.0143,0.037854,238,149,611,203.667,0,0,0,0,0,6,1,2,1,untagged
1231,248,11,4.96371,22.5455,5,2.2,13,292,46,1,0,4,0,4,0,0,187,75.403226,23,1,0,0,0,0.25,9.274194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
5095,1031,70,4.9418,14.7286,33,2.12121,16,411,1,0.785714,0.171429,6,0,6,0,0,50,4.849661,74,0,0,0,0,0,7.177498,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,untagged
2134,381,34,5.60105,11.2059,31,1.09677,16,396,9,0.529412,0.117647,5,0,5,0,0,117,30.708661,11,0,0,1,1,0,2.887139,0.2,0.002625,0.006948,0,0,0,0,0,0,0,0,0,4,3,4,1,untagged
11194,2403,863,4.65834,2.78447,29,29.7586,15,412,1,0.01854,0.98146,5,23,28,4.6,0,74,3.079484,74,2,1,0,0,0.4,3.079484,0,0,0,117,58,1865,81.087,0,0,0,0,0,4,1,2,1,untagged
4292,844,59,5.08531,14.3051,27,2.18519,17,175,0,0.79661,0.067797,10,0,10,0,0,0,0,49,3,0,6,7,0.3,5.805687,0.7,0.008294,0.021954,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
1266,263,9,4.81369,29.2222,2,4.5,14,140,72,1,0,3,3,6,1,0,160,60.836502,42,0,0,0,0,0,15.969582,0,0,0,24,6,40,13.3333,0,0,0,0,0,1,0,1,1,untagged
13450,2792,113,4.81734,24.708,27,4.18519,16,678,0,0.911504,0.079646,7,3,10,0.428571,0,127,4.548711,112,0,0,7,7,0,4.011461,0.7,0.002507,0.006637,1353,229,1892,630.667,0,0,0,0,0,10,1,2,1,untagged
1002,199,9,5.03518,22.1111,3,3,17,181,41,1,0,4,0,4,0,0,0,0,30,0,0,0,0,0,15.075377,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,untagged
1875,377,22,4.97347,17.1364,7,3.14286,14,374,0,0.636364,0.318182,4,0,4,0,0,66,17.506631,37,1,0,1,1,0.25,9.814324,0.25,0.002653,0.007021,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
962,181,8,5.31492,22.625,4,2,14,230,54,1,0,1,0,1,0,0,12,6.629834,26,0,0,0,0,0,14.364641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
3782,765,29,4.94379,26.3793,13,2.23077,15,349,25,0.965517,0,4,0,4,0,0,22,2.875817,68,0,0,11,12,0,8.888889,3,0.015686,0.041522,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
10619,1976,56,5.37399,35.2857,23,2.43478,18,496,2,0.964286,0.035714,7,0,7,0,0,287,14.524291,221,3,0,1,3,0.428571,11.184211,0.428571,0.001518,0.004019,0,0,0,0,0,0,0,0,0,4,1,3,2,untagged
6360,1187,43,5.35805,27.6047,17,2.52941,17,361,22,0.976744,0,11,0,11,0,0,365,30.749789,159,4,0,13,13,0.363636,13.395114,1.181818,0.010952,0.028991,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
3607,794,36,4.54282,22.0556,12,3,13,316,5,0.944444,0.055556,5,2,7,0.4,0,92,11.586902,23,0,0,0,0,0,2.896725,0,0,0,91,68,159,79.5,0,0,0,0,0,0,0,2,2,untagged
4234,742,178,5.7062,4.16854,23,7.73913,58,167,2,0.264045,0.47191,6,1,7,0.166667,0,118,15.902965,48,0,0,6,6,0,6.469003,0.857143,0.008086,0.021405,0,0,0,0,0,0,0,0,0,8,1,3,2,untagged
5588,1078,41,5.18367,26.2927,11,3.72727,17,359,0,0.853659,0.097561,7,0,7,0,0,133,12.337662,125,0,0,21,27,0,11.595547,3.857143,0.025046,0.066299,0,0,0,0,0,0,0,0,0,24,1,2,1,untagged
9292,1814,55,5.12238,32.9818,35,1.57143,16,444,33,1,0,4,3,7,0.75,0,434,23.925028,62,0,0,9,9,0,3.417861,1.285714,0.004961,0.013133,414,317,1050,350,0,0,0,0,0,1,1,2,1,untagged
6587,1319,50,4.99393,26.38,18,2.77778,18,461,1,0.94,0.04,3,8,11,2.66667,0,28,2.12282,145,0,1,16,16,0,10.993177,1.454545,0.01213,0.03211,411,9,1264,158,0,0,0,0,0,9,1,1,0,untagged
5184,1039,56,4.98941,18.5536,29,1.93103,18,313,2,0.821429,0.107143,8,0,8,0,0,46,4.427334,111,3,0,15,22,0.375,10.683349,2.75,0.021174,0.056049,0,0,0,0,0,0,0,0,0,8,2,3,1,untagged
1165,247,12,4.7166,20.5833,12,1,16,225,39,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,10.121457,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,untagged
1542,312,25,4.94231,12.48,12,2.08333,14,226,4,0.36,0.64,2,0,2,0,0,167,53.525641,47,0,0,0,0,0,15.064103,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,untagged
2337,430,28,5.43488,15.3571,11,2.54545,14,208,4,0.642857,0.25,3,0,3,0,0,400,93.023256,27,0,0,1,1,0,6.27907,0.333333,0.002326,0.006156,0,0,0,0,0,0,0,0,0,2,1,1,0,untagged
4818,915,49,5.26557,18.6735,18,2.72222,24,301,14,0.979592,0.020408,6,10,16,1.66667,0,136,14.863388,102,5,1,6,8,0.833333,11.147541,0.5,0.008743,0.023144,118,24,577,57.7,0,0,0,0,0,7,1,1,0,untagged
2818,563,24,5.00533,23.4583,11,2.18182,18,275,47,1,0,3,0,3,0,0,77,13.676732,36,1,0,0,0,0.333333,6.394316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,untagged
8108,1632,117,4.96814,13.9487,99,1.18182,16,244,4,0.683761,0.034188,5,13,18,2.6,0,27,1.654412,280,0,0,4,4,0,17.156863,0.222222,0.002451,0.006488,303,19,1141,87.7692,0,0,0,0,0,11,1,2,1,untagged
6027,1111,86,5.42484,12.9186,22,3.90909,34,325,0,0.72093,0.209302,6,0,6,0,0,30,2.70027,80,0,0,1,1,0,7.20072,0.166667,0.0009,0.002383,0,0,0,0,0,0,0,0,0,6,1,3,2,untagged
3201,596,15,5.37081,39.7333,7,2.14286,18,320,71,1,0,3,2,5,0.666667,0,251,42.114094,27,0,0,0,0,0,4.530201,0,0,0,191,191,191,95.5,0,0,0,0,0,1,1,1,0,untagged
2116,432,26,4.89815,16.6154,16,1.625,15,244,2,0.846154,0.038462,5,0,5,0,0,100,23.148148,59,2,0,13,13,0.4,13.657407,2.6,0.030093,0.079657,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1300,254,10,5.11811,25.4,7,1.42857,16,282,49,1,0,3,0,3,0,0,38,14.96063,33,0,0,1,1,0,12.992126,0.333333,0.003937,0.010421,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
1215,234,15,5.19231,15.6,10,1.5,19,236,6,0.8,0.133333,5,1,6,0.2,0,30,12.820513,24,0,0,4,4,0,10.25641,0.666667,0.017094,0.045249,23,23,23,23,0,0,0,0,0,3,1,1,0,untagged
1364,248,15,5.5,16.5333,5,3,15,149,38,1,0,4,0,4,0,0,204,82.258065,64,1,0,1,1,0.25,25.806452,0.25,0.004032,0.010674,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
1152,238,16,4.84034,14.875,3,5.33333,14,163,10,0.75,0.125,2,0,2,0,0,235,98.739496,18,2,0,1,1,1,7.563025,0.5,0.004202,0.011122,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
2515,417,101,6.03118,4.12871,22,4.59091,18,177,2,0.188119,0.60396,7,0,7,0,0,16,3.83693,43,0,0,5,6,0,10.311751,0.857143,0.014388,0.038087,0,0,0,0,0,0,0,0,0,5,1,3,2,untagged
3881,761,30,5.09987,25.3667,12,2.5,17,266,50,1,0,4,3,7,0.75,0,140,18.396846,60,2,0,4,4,0.5,7.884363,0.571429,0.005256,0.013914,60,8,118,39.3333,0,0,0,0,0,3,1,1,0,untagged
1561,277,4,5.63538,69.25,3,1.33333,15,80,3,0.75,0.25,0,0,0,0,0,0,0,23,0,0,0,0,0,8.303249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1342,270,10,4.97037,27,5,2,15,246,61,1,0,2,0,2,0,0,34,12.592593,17,0,0,0,0,0,6.296296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
3695,765,105,4.83007,7.28571,17,6.17647,16,206,0,0.361905,0.561905,6,0,6,0,0,319,41.699346,210,20,1,19,20,3.333333,27.45098,3.333333,0.026144,0.069204,0,0,0,0,0,0,0,0,0,4,1,3,2,untagged
17447,3264,1,5.34528,3264,1,1,34,27,27,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,20.373775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1284,200,4,6.42,50,1,4,19,191,100,1,0,3,0,3,0,0,108,54,44,0,0,1,1,0,22,0.333333,0.005,0.013235,0,0,0,0,0,0,0,0,0,1,1,1,0,untagged
1398,266,22,5.25564,12.0909,6,3.66667,16,224,1,0.545455,0.363636,4,0,4,0,0,30,11.278195,24,1,0,0,0,0.25,9.022556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,untagged
2853,534,15,5.3427,35.6,10,1.5,24,346,75,1,0,2,4,6,2,0,79,14.794007,8,1,0,3,3,0.5,1.498127,0.5,0.005618,0.014871,152,39,416,104,0,0,0,0,0,4,0,0,0,untagged
1368,282,12,4.85106,23.5,8,1.5,15,265,1,0.833333,0.166667,5,0,5,0,0,127,45.035461,72,0,1,13,13,0,25.531915,2.6,0.046099,0.122028,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
4122,834,22,4.94245,37.9091,12,1.83333,16,370,72,1,0,4,4,8,1,0,22,2.63789,32,0,0,0,0,0,3.83693,0,0,0,223,72,608,152,0,0,0,0,0,3,0,2,2,untagged
2275,446,19,5.1009,23.4737,16,1.1875,15,236,28,0.947368,0,4,0,4,0,0,80,17.93722,123,1,0,4,9,0.25,27.578475,2.25,0.020179,0.053416,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
2361,547,19,4.31627,28.7895,8,2.375,14,180,0,0.789474,0.105263,2,2,4,1,0,0,0,84,8,0,0,0,4,15.35649,0,0,0,213,94,307,153.5,0,0,0,0,0,1,0,0,0,untagged
1173,204,6,5.75,34,3,2,16,237,55,1,0,2,3,5,1.5,0,76,37.254902,40,0,0,0,0,0,19.607843,0,0,0,38,22,92,30.6667,0,0,0,0,0,4,0,1,1,untagged
2356,434,157,5.42857,2.76433,38,4.13158,14,120,2,0.178344,0.636943,5,0,5,0,0,32,7.373272,91,0,0,0,0,0,20.967742,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,untagged
2507,454,17,5.52203,26.7059,11,1.54545,14,363,38,1,0,4,0,4,0,0,50,11.013216,27,0,0,3,3,0,5.947137,0.75,0.006608,0.017492,0,0,0,0,0,0,0,0,0,1,1,1,0,untagged
1867,345,10,5.41159,34.5,4,2.5,15,153,21,0.7,0,3,0,3,0,0,23,6.666667,58,0,0,0,0,0,16.811594,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,untagged
1219,251,11,4.85657,22.8182,7,1.57143,15,193,59,1,0,4,0,4,0,0,35,13.944223,29,0,0,5,5,0,11.553785,1.25,0.01992,0.05273,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
